,ID,Tweet,Label
2281,97915,consider source bono,NOT
2282,10767,maga hat would make pic legit,NOT
2283,31945,get period cause,OFF
2284,78637,hell maga,NOT
2285,79545,disgusting,OFF
2286,37115,skilled,NOT
2287,69957,police first right see unfortunate saying thing public others see even unfortunate say thing say public extremely public figure using similar platform,OFF
2288,21418,liberal live fantasy land url,NOT
2289,14306,damn headgear lit suck im pc ubi plz console,OFF
2290,81326,,NOT
2291,84074,fk river sick individual get life make world better place end loss trash imho,OFF
2292,45405,tory labour ge2017 conservative conservative url theresa may three fantastic shortlisted conservative candidate mayor london shaunbaileyuk andrewboff joymorrissey proud advocate london url,NOT
2293,68767,proud shit fire matter weather matter house temperature high low everyone pussy get water 1 min cuz get used temp,OFF
2294,39315,name coco pomeranian actually old 12 loyal dog even known,NOT
2295,59873,free speech system llc aka infowars linked foreign intel agency non domestic entity,NOT
2296,62054,hope right,NOT
2297,39571,looked record since getting law degree see absolutely nothing meritorious significant one least accomplished individual reviewed think done worth noting anything url,NOT
2298,26239,thank sm,NOT
2299,53500,trumpderangementsyndrome case number 3837252 wow liberal got bad msm,NOT
2300,24727,three activist judge must conservative,NOT
2301,84478,dickmatized,OFF
2302,81779,anybody explain many stage tds,NOT
2303,86876,work oldest 20 daughter stood line amp voted 2016 still bitter amp tough get back year,NOT
2304,74851,omg,NOT
2305,70250,another nail coffin nfl,OFF
2306,87694,make deliberate choice discus lived experience social security work solidarity people affected,NOT
2307,63443,know often gone without telling go shrug shoulder go girlfriend,NOT
2308,85812,drug test tennis shes serious hormone testosterone,OFF
2309,51839,eric u got alot ball,OFF
2310,96947,fascist anti american communist scum like go fuck piece human garbage usa maga antifa terrorist,OFF
2311,12780,best casting announcement since riker excited love much met twice sweetest,NOT
2312,98527,tory labour ge2017 conservative conservative url knew jeremy hunt language skill want sound url,NOT
2313,72917,hope voting thursday,NOT
2314,99192,accurate number damned eh let pretend hard working entrepreneurial tax paying canadian conservative gullible trump base sure mind intelligence insulted,NOT
2315,32699,omg perfect,NOT
2316,48232,oh fucking love latex hmu ifu got q ive using year,OFF
2317,29467,liberal wear pu hat reason,NOT
2318,56873,majority suicide provide evidence gun control reduces homicide,OFF
2319,35983,right winger white supremacy neo naziism right,OFF
2320,27556,problem cory r p aunt know proud done year better place worry watching u,NOT
2321,28821,1 3 conservative know pro lgbtq,NOT
2322,25171,connection motive two random shooting,NOT
2323,66497,stoned wheat cracker hell put stoned wheat cracker,OFF
2324,54273,favourite part watching conservative lose mind usual democrat mean u boo hoo lol,OFF
2325,13415,true columbia bugle gfy,NOT
2326,10641,still excuse tf parent using amp using,OFF
2327,60265,like blm liberal past couple year,NOT
2328,33917,california maga url,NOT
2329,88923,tbh catchy fuck tho,NOT
2330,56134,suck hy,OFF
2331,19087,beautifull,NOT
2332,88855,whens next meeting,NOT
2333,57625,jamie oliver fuck 3 meal deal tesco kill cunt,OFF
2334,62179,never gave information said anything ended true likely cause producing w allowed share info,NOT
2335,54125,free bird return muslim homeland,NOT
2336,91637,full shit violent crime amp decline decade b gun crime problem state amp local problem amp called common sense gun control law passed federal level fix clueless problem,OFF
2337,70052,year complaining im finally getting bitch as wisdom teeth stop fucking cry,OFF
2338,72536,keep putting violent liberal antifa kkk hood beating stranger know nothing street voter see voter love violence amp lunatic liberal mind take street violent liberal,OFF
2339,60490,like unemployed libleft antifa sjw parent basement dweller,NOT
2340,87443,surprised,NOT
2341,92782,god want u die put selfishness seek awesome depth eternal love humbling awe inspiring,NOT
2342,59597,yall please send yall money scam wig posting scamming people,NOT
2343,31394,yea right nyc easy read dumb chameleon personality fit everywhere bc diff diff people,NOT
2344,23247,talking brett one trouble win make big move,NOT
2345,30739,ever supported guy know never trusted,NOT
2346,84730,fine guess btw sammy part japan would possible u hang,NOT
2347,58211,freaking serious 3900 life lost trillion dollar recover rebuild continued threat fear disgrace journalism moron,OFF
2348,64008,haha liberal desperate hilarious trying end set b last minute stalling tactic alleged h incident bait email sent people wonder trump tired democrat crap,OFF
2349,44864,conservative centrist discouraged approach dealing trump usa biggest friend protector trade partner open market consumer benefit,NOT
2350,77652,desperate liberal look like spygate obamagate,NOT
2351,59783,antifa son keeping trap shut,NOT
2352,58551,good friend like star always see know star life url,NOT
2353,81443,active shooter middleton wi multiple police agency respond maga trumptrain keepamericagreat2020,NOT
2354,42118,lindasarsour fakefeminist pushing sharialaw antisemetic liberal buying born brooklyn palestinian parent antisemetic antiamerican prof leopard change spot pcliberal wakeup url,OFF
2355,29241,hope get twitter tell amazing,NOT
2356,22385,never expect nikki haley mention,NOT
2357,56167,liberal judge guilty even proven innocent liberalsneedtheirownpsychward,NOT
2358,83372,aum rand really people hat ostensivly dislike definitely actively encourages vice also science kinda product skepticism make sense,NOT
2359,42739,exposing u url,NOT
2360,35787,talk trump everything promised economy better ever congress job get rid crook fbi doj cia appoint special prosecuter start arresting prosecuting,NOT
2361,54744,say man turning california third world country,NOT
2362,92684,democrat love great country standby watch liberal arm democratic party try destroy everything love country walkaway actually runaway libshateamerica commiessuck maga kag everyone,OFF
2363,92335,democrat care anything undermine president trump people better realize serious getting rid vote red suffer liberal,OFF
2364,38569,tonight sean hannity rabid antifa leftist publicly fantasizes distinguished united state senator texas ted cruz getting cancer,NOT
2365,38208,patient u autism cap,NOT
2366,25716,better question american voter need defeat antifa amp democrat sponsor,NOT
2367,70034,url loyal maga follower need read,NOT
2368,56057,man snotbarryroux goggle due dig information ga flake,NOT
2369,71256,following patriot please follow back thank maga kag walkaway witchhunt redwaverising votered votedemsout voteredtosaveamerica,NOT
2370,81608,please commit people vote brexit conservative made pig ear,NOT
2371,74032,wondering going keep leaf,NOT
2372,36407,thats ok dems liberal dont know,NOT
2373,82543,natalie youngest get dream football coach ruined constantly compared older brother chris made career invents mr doubtfire chris long lost brother scotland amp win job amp life end,NOT
2374,45604,recall said moss patriot got even remember year gordon isnt hall famer name 5th rounder good today,NOT
2375,67598,one anything russian collusion btw crime b4 knew dt one copped 2 save as curious none u self righteous ppl problem w hrc amp bo crime lie spying etc hypocritical say,OFF
2376,17211,network liberal facebook ad trace back colorado law firm url cnn sitroom thelead outfront ac360 npr pbsnews pbsnewshour tcot tlot maga sgp nyc boston baltimore cleveland chicago milwaukee denver stlouis houston dallas atlanta la,NOT
2377,69697,actually gun control advocate long time bothered little research,NOT
2378,85897,sound like nra saying soon talk gun control close car u say would seen perp stop making excuse child victim ppl know parent never leave ur child unattended car ever,NOT
2379,91953,trolling fuck cause quick call mf coon minor disagreement,OFF
2380,80841,thinking 2 antifa n 2 nazi type ideology wont argue though,NOT
2381,92016,love spirit taking stand great country wish liberal go socialist country,NOT
2382,31349,careful mr tepper careful,NOT
2383,15281,bull much g soros paying statement president country,NOT
2384,69586,chicago strict gun control law highest gun violence rate detroit owened union bankrupt cali second highest welfare rate homeless capital developed world,OFF
2385,25781,would rather keep bieber trudeau welcome trudeau,NOT
2386,87269,uk govt non announcement consistant affordable policy labour conservative decade designed soundbite immediate resource required never likely ever implemented propoganda sadly desired effect,OFF
2387,40662,fuck nfl,OFF
2388,29790,jim carrey la mansion plus 13 million penthouse new york url,NOT
2389,19577,late neverthelesssss happy birthday cel hope u great day continue person love,NOT
2390,35366,good matt common sense maga,NOT
2391,94004,please get vote republican right ticket pelosi get back control,NOT
2392,67076,going extinct,NOT
2393,25991,disgusting,OFF
2394,18829,democrat want open border gun control,NOT
2395,68667,parklandkids misappropriated phrase neveragain order exactly opposite originally stood url,NOT
2396,38408,conservative silently tied cellar dexades livid got voice white house ascend want put u back trying silence u way possible need burn midterm,OFF
2397,58877,yes keep voting new reich brussels get result want call another referendum see happens go away liberal finished,NOT
2398,22322,german play club fcb ssshhhhhiiiiiiiiiiiiiiiit,NOT
2399,94516,lambda would lower end others saying high end trying influence anyway right using better investment exclusively return pov quality life return pov money,NOT
2400,75507,2 2 vote butt right office dianefeinstein part problem america part solution old idea clarencethomas trick work time votered2018 kag confirmkavanaugh confirmcoachk maga,OFF
2401,97198,disagree chosen explicitly make president immune rule law heinous belief woman right gun control frosting make gop confirm,NOT
2402,48344,always lovely way word one wonderful person biggest heart thank much,NOT
2403,58672,basically saying someone wanted float accusation without facing legal civil accountability turn b beyond unethical,NOT
2404,59620,welcome casey,NOT
2405,69391,hit 20hr past two year figured never got playing time stl heard supporter notorious slow starter going starting cf next season,NOT
2406,42456,dam white slave owner,OFF
2407,58664,american enough liberal espn nfl,NOT
2408,47338,hahahahaha sure spoiled brat go berserk beaten,OFF
2409,22472,august 2018 read best new novel story pitch url,NOT
2410,10670,holy fuck sorry someone violated trust like,OFF
2411,34150,berkeley antifa agree url,NOT
2412,48745,remind exactly lingerie store next krav maga dojo,NOT
2413,65558,pre existing clause still one good thing aca one hear talking taking away liberal scare tactic imo,NOT
2414,28662,think great,NOT
2415,85632,know witch another fake lie president hate america leave asap,NOT
2416,18331,thank accepted sunblock wife offer p,NOT
2417,16574,wow antifa turning,NOT
2418,22174,hear trumpsters crowing liberal loved jane fonda supported draft dodger grew time war knew fonda gone far wrong supported burned draft card served,OFF
2419,82164,always trash trump amp conservative stopped watching american tv amp going movie discovered wonderful foreign television show albeit many subtitled favorite amp always good old fashioned reading amp music amp creative endeavor,OFF
2420,40448,bret maybe running away pretended expert got pounded submission girl assume demand proof provided provided say term debating lost nice day,OFF
2421,44448,please shut ontario seeing conservative stand helping loose province never going anywhere way completely tune canadian mr harper oops mean mr scheer common mistake much alike,NOT
2422,82971,good luck future endeavor surely going missed,NOT
2423,26447,holder held contempt congress prison fast furious murder,OFF
2424,23139,indoctrinated programmed believe everything msm propaganda tell left nutcase acting stupid senate hearing antifa hate filled,OFF
2425,23159,ouch,OFF
2426,56012,course offended ill due liberalism,OFF
2427,55116,said thing liberal say president trump deporting immigrant trying deport people sneak country amp follow rule come come way criminal turn cnn amp try another point view,OFF
2428,60283,love woman like believe woman excluding one woman soon yi 48 year old adult reaction significant mean hypocrisy,OFF
2429,64423,dumb point,OFF
2430,28881,cnn neither make money tell truth solely exists propaganda arm democratic party,NOT
2431,26402,rest pussy,OFF
2432,52739,forgot antifa,NOT
2433,94359,liberal understand allegation drunk teenager sex federal crime golly moses wrong people,NOT
2434,87754,cater collins murkowski approve abandon conservative want expect vote anyways insanity,NOT
2435,57855,rino speaks sassy one frequent vocal critic trump policy calling trump handling issue ranging gun control tariff think quitting door hit url foxnews,NOT
2436,75579,super sexy,NOT
2437,27957,fake pic taken long game started,NOT
2438,72756,look scary liberal care optic,NOT
2439,13625,trump movie stream free maga2020 maga url url,NOT
2440,32921,yep fbi cia operating like kgb conservative much like robert kgb mueller,NOT
2441,56815,scare american ur fake democratic platform mainly ur corrupt gop ethic problem gop ok supporting pedofiles treason amp voter suppression dems actually want improved health care sensible gun control amp help little guy,OFF
2442,58168,bill lgbt sex worker bill sex worker general harris good record attested lgbt orgs mean playing game could argue bernie vote gun control impacted life black people chicago negatively,OFF
2443,81124,thats lobbied government ban reaserch funded bye cdc could used argue gun control gun home dont make safer quite opposite,OFF
2444,12914,keep coming dear president obama word powerful stellar man sometimes think prophet president wise word think speaks,NOT
2445,83547,oh look antifa play opmayflower goodtrumpsevil patriotsfight qanon maga magabots digitalsoldiers fisagate gitmo trump2020 draintheswamp enjoytheshow lockherup strawberryrecall wwg1wga url,NOT
2446,53434,proud follow thanks follow back,NOT
2447,38799,adorable,NOT
2448,74243,sesamestreet mean expect see outraged conservative burning child toy protest big bird snuffy always thought little something going,NOT
2449,97490,hillary blaming woman long ago better hope uneducated show vote much liberal ignorant know many thing,OFF
2450,69072,awesome take picture icon legend pioneer woman enjoy,NOT
2451,64735,gt activist whack job colluding liberal pull dirty amp precisely timed political hit url,NOT
2452,63417,antifa fill street kavanaugh confirmed,NOT
2453,77983,cop gun control mattered geez,NOT
2454,86357,wtf think antifa mean,NOT
2455,10094,54 night club partiers slaughtered oregon 30 caliber universal 1 carbine nra call gun control research unethical,NOT
2456,47490,cbs sez ceo leslie moonves as several allegation chasing as coo joseph iannello interim ceo somebody accuses thing shit never end ooops,OFF
2457,93710,dont forget girl hillary happy dance tonight url,NOT
2458,54104,fighting back corporate gun control could use help spreading word check url,NOT
2459,61904,complaining sp comment blame medium spath feeling certain way actually reading article basically saying shea know shit basically shut mouth,OFF
2460,89031,thing happened kufball road win got married sex twice got divorced,NOT
2461,94412,trying better person trying save horrible thing,NOT
2462,73745,knew lie see laughing writing way engrossed thames playing right fm19 beta come,NOT
2463,45890,know likely fake profile set 2 get conservative unhinged nut report 2 get chest,NOT
2464,78784,left url,NOT
2465,68621,maybe kavanaugh withdraw spare country tinderbox hearing ttt url afraid going court gop going expand majority pissing red ant hill,OFF
2466,22822,ford liar amp ultra left wing radical working george soros amp others antifa amp dem party known along,OFF
2467,24288,information fully investigated considered get life time high court appointment conservative refused even give obama person hearing please stop acting like play board everyone else go low,OFF
2468,20691,wart society,OFF
2469,63595,mazzone convinced play nfl told act like good little pocket passer,NOT
2470,43155,scream release 20 gallon cum enough pressure make least 2 gallon squirt big brother mouth,NOT
2471,98854,talented,NOT
2472,19634,tryout antifa,NOT
2473,81733,guess 44 got 100 bil money stole fanniemae sat balance slush fund see fanniegate url thursdaythoughts releasethetexts noredactions obamagate obamaknew drainthedeepstate maga url,OFF
2474,17691,fresh boy think strong,NOT
2475,92590,comparing date rape disgusting hope family never deal rape disgusting po,OFF
2476,13473,watched press conf trump heard say much make poland pay u put military base dottering demented fool really belief goal america make money hear say hotel,OFF
2477,31475,probably get bonus pay,NOT
2478,28973,beautiful god bless,NOT
2479,86433,never said prove fan gram working hard,NOT
2480,27110,believe insincere talk callous conservative url,NOT
2481,62766,born pakistaniget life man ur wife deleiver boy london nd back pk baby pakistaniyou nd ur wife r pakistanijust paper registration london make ur boy non pakistani honey see forefather history,OFF
2482,84413,mohammadhassankhalid traitor usa amp fellow islamist unlikely enjoy long happy healthy life based poor decision making skill amp value,NOT
2483,83590,maybe making amends openselection pass conference,NOT
2484,54376,president maga kag,NOT
2485,40399,bitch call,OFF
2486,60857,show maga,NOT
2487,74744,take dish joe snake hung neck live cnn feed,OFF
2488,45869,law reasonable gun control,NOT
2489,26310,need know human knew mac many year relationship grieving post something prove fault died like damn stop blaming poor girl addiction killed,OFF
2490,73518,precious,NOT
2491,90305,talking though pres trump failing every turn actuality totally opposite get grip fool,OFF
2492,50831,may texan certainly shaping dem party better,NOT
2493,99905,yep liberal call consensual sex try time url,NOT
2494,14424,conservative republican traitor america,OFF
2495,38370,ff8 suck major wang,OFF
2496,76356,absolutely gorgeous,NOT
2497,11275,libertarian show ugly divisive two party system liberal actually lot uglier straight men need leave democratic party party men hatred leave,OFF
2498,94805,last tea party rally look like last antifa rally misfit unsuccessful people rally left,NOT
2499,90605,hello somebody need hyukjae danger watching fancams,NOT
2500,85087,ridiculous unbelievable fine young man dead stupid reason come gun control solution many innocent people got killed gun stop,OFF
2501,44298,bunch self aggrandizing liberal fancy dress mocking trump except fancy dress sound lot like dems trying lynch kavanaugh politics metoowitchhunt url,OFF
2502,66566,leave fast enough conservative like caused much frustration among rinos backbone propelled presidency,OFF
2503,93648,one big embarrassment american public,NOT
2504,39620,true sullivan act innnew yourk enacted specifically disarm ethnic minority fkat said purpose enacted gun control new york city based law day gun control disarm privileged,NOT
2505,19266,need rico investigation,NOT
2506,22463,tory lady wrote failing,NOT
2507,43158,5 5 star badass jen sincero url,NOT
2508,60478,aside whole meat murder nonsense coastal liberal claim smoke give cancer austin tried ban 2015 got knocked url,NOT
2509,42532,still want fuck pussy rake url,OFF
2510,76729,mean expert pitch gun control law congress,NOT
2511,83135,opportunistic liar proven whole argument fake news,OFF
2512,77337,stanced url,NOT
2513,40769,possible dallas goedert healthy scratch next sunday giving u nothing,NOT
2514,57048,satan,OFF
2515,10794,seriously despicable even look kid eye,OFF
2516,29152,vote kavanaugh committed perjury dodgy financials think president law think contraceptive abortion inducing drug extreme sc,OFF
2517,49047,focused getting illegal immigrant country worried fixing loophole gun control,NOT
2518,61104,27 reported death sutherland tx church shooting dems already calling gun control shooting waiting report pedophile content allows reason american medium establishment trying tell stop taking,NOT
2519,61638,bashing iraq war faced binary choice pretty proud supporting status quo vigorously get either,NOT
2520,98564,mru medium liberal mp cross floor join conservative via cdnpoli url,NOT
2521,94181,judge nap get ready another version clarence thomas anita hill hearing url theliberalway stop pathetic lying dems maga,NOT
2522,46888,go like seinfeld cancel series hot jk fucking dare better 50 issue plan,OFF
2523,24298,stfu bitch lol u salty tryna get twitter famous ya know,OFF
2524,11892,thank first lady service usa putting vile liberal hoard everyday true patriot maga,NOT
2525,60966,committed many crime care liar say belong prison maga url,OFF
2526,75452,one greatest thrown bus bad judgment,NOT
2527,46592,bell,NOT
2528,71319,would destroy life entire right wing juggernaut would run every ex boyfriend interviewed etc innocent party one trying grab lifetime power position,NOT
2529,14767,trending comment start rosie,NOT
2530,97943,shut as,OFF
2531,98465,disgusting,OFF
2532,31376,oh shit sjsnsn work every day since messaged u sorry make tuesday,NOT
2533,76693,antifa terrorist organization lawful protest trump need declare martial law shut em proper,NOT
2534,33268,let hope get lot worse,NOT
2535,27789,conservative apparently anything thing mouth word saying without explaining ok decade harper showing u obviously know canada thought majority,NOT
2536,80192,trudeau liberal rule time oust,OFF
2537,75139,going place,NOT
2538,49584,worst expect consider personally gain confirmation,OFF
2539,42353,time liberal think going get win tune head cheerleader realize latest bombshell nothing go back miserable existence eating chunky monkey racist watching netflix,OFF
2540,73735,oh look amazing thank u,NOT
2541,79603,tourist holiday parent place sticker pole turkey parent ate restaurant call support,NOT
2542,12496,like amp flying never airplane unless donnie take plane amp hold hand whole time sit right next knowing would sit lap amp hold afraid fly,NOT
2543,50315,understand capablities despite proof economy hypothesis lied liberal entire life believing told liberal medium made bill clinton look good could trump,NOT
2544,90934,fan keep going back forth report police lying,NOT
2545,32598,beto rourke v ted cruz latest poll democrat underdog shown lead first time texas senate race newsweek maga url,NOT
2546,77408,elon sometimes open mouth replace one foot,OFF
2547,23394,really think mentally ill family address issue maybe jared op ed,OFF
2548,83154,blocked 4th much easier know drive nut,NOT
2549,37218,israeli puppet,OFF
2550,65203,really well hold let go comment girl photo boob hangin,OFF
2551,60506,please print great poster designed justiceforoliver stall event purpose going one much better techno url,NOT
2552,58934,good thats fine gun control double tap as,OFF
2553,19173,know university withdraw certificate feel like disgracing right even graduated still disrespect school,NOT
2554,77328,liberal kinky people,OFF
2555,34028,people maga winning url,NOT
2556,58307,hey woodward silly old fart know going white house one reached mental stage alzheimers,OFF
2557,44811,asshole much nerve unreal,OFF
2558,70446,absurd left fielding violent feminist communist form antifa attack peaceful transition power two year wonder ever occur bad guy doubt moral fortitude,OFF
2559,67331,cocky sob need brought knee,OFF
2560,17166,one canadian would prefer move somewhere else many liberal already,NOT
2561,85327,liberalism remarkable sucessful taking side political spectrum today left liberal emphasis minority issue welfare today right also mostly liberal emphasis nationalism anti immigration,NOT
2562,76485,course shouldnt cause obviously complete b want delayed time vote theyll come w another plant accuser every supposed victim apparent rape liberal come always look like lesbian art teacher lol,NOT
2563,40836,everyone washington get one vote like everybody else 63 million american disagree john kerry comment reflect disrespect crony american deplorables qualified elect president,NOT
2564,99796,another fraud senator left,OFF
2565,72498,liberal cry milk spill,NOT
2566,39051,bring antifa criminal son campaign,NOT
2567,65842,know get fact making give man url,NOT
2568,58516,never trumper us brain first time wake fight maga community waging two year,NOT
2569,97456,conceal carry best friend,NOT
2570,81644,absolutely right smdh,NOT
2571,61225,oooohohohohohoh wild ride,NOT
2572,68464,early antifa group heavily armed look happy url,NOT
2573,61944,fuck hard,OFF
2574,71872,imagine tyranny living leftwing tryants waging war u duly elected president american republic gained tyrannical control u supreme court neocon nevertrump crew trying deliver maga,NOT
2575,59326,hollywood filled satanist pedo nerve mock jesus conservative see lowlife unemployment line url,OFF
2576,53850,excellent welfare check awaits,NOT
2577,64051,apparently diva heather think might gotten fired said something like 2 year ago people took trans homophobic remember,NOT
2578,42807,ever going listen different song turn volume,NOT
2579,78177,54 american say nation wrong track url url,NOT
2580,70694,oink url,NOT
2581,50398,love giving head important living creature 10 mile radius,NOT
2582,64626,haul fat as harm way druggie,OFF
2583,64513,deplorable hillbilly dreg society damn proud deplorabledreg trumpsarmy teamtrump wwg1wga maga kag,NOT
2584,55687,agree 100 amp please go work 49 senator need please take stand obstructionist liberal quit allowing make look inept lead resign url,NOT
2585,38926,depending government politician furnish one basic need make individual group citizen lazy,NOT
2586,71717,liberal democrat psychopath yep something wrong,OFF
2587,98957,nail conservative must turnout nov stop democrat winning midterm url,NOT
2588,59296,gun control working chicago,NOT
2589,84693,nut,OFF
2590,98896,saw still vague though confirm done though,OFF
2591,10546,uh signature record genius maga,NOT
2592,18334,bill maher known po,NOT
2593,95780,yes antifa,NOT
2594,20399,ha met neither dull hand,NOT
2595,46365,idiot actually listen say suck,OFF
2596,38330,know storm gonna photo shit bro,OFF
2597,58318,bite vicious tongue,OFF
2598,65536,rean arcane gale broken gonna able use scratch sen iv demon form gonna cool using every battle,OFF
2599,34889,one imago sarcastic one worry,NOT
2600,19775,bit thanks concern competitor want world oyster want play try many sport possible,NOT
2601,95527,legit lol shit funny asf,OFF
2602,95813,bummer keep company public dispute,NOT
2603,81430,america better swamp crud like,OFF
2604,96287,gawdfather fuxnews url,NOT
2605,30593,could anyone expect anything le fool like j rubin incompetent hair fire libs cost people life blame pres trump,OFF
2606,94444,3 appointment commonly know 6 month minimum left nothing else throw suddenly speaks 4 individual antifa supporting liberal collage professor continued,NOT
2607,19886,antichrist roman catholic church house demon,OFF
2608,58759,way conservative look way approve sexual assault victim shame endorse political agenda hatred held accountable sign name held accountable lie,OFF
2609,47952,covered even 350,NOT
2610,57630,white liberal imagine white people power white people trained generation racially aware white liberal anti white racist know power imagine white people people,OFF
2611,79001,cause sweet lil nigga,OFF
2612,51768,please tell jimin even know amazing actually saved life joke really thankful please safe healthy pray every single day minute protected safe thank,NOT
2613,72875,eric open door run couch fuck yeah,OFF
2614,90446,smell like another funding george soros follow money trail woman likely never knew judge kavanaugh liberal running scared judge conservative christian value man impeccable portfolio finestine dirty politician,OFF
2615,25061,protecckaiser fucking sweetheart deserves world godamn,NOT
2616,11766,long democrat tout gun control crime reduction tactic lose,NOT
2617,77358,little one reason strive day become better version already baby used fear never enough time family url,NOT
2618,62372,liberal know truth example obama number presidency url,NOT
2619,77762,sexist could crazy gentlewoman lulz,NOT
2620,28310,true justice coming soon url maga justice,NOT
2621,83932,anybody think gun control need reality check life,NOT
2622,73505,plenty people taken stance favor common sense gun control mean jack shit since plan common sense gun control would really help asb asa also spouting empty buzzword,OFF
2623,30937,democrat double sided hypocrisy surpise maga confirmkavanaugh pjnet url,OFF
2624,74152,thank god conservative dismissive never hear resorting calling people snowflake using term like sjw discredit people,NOT
2625,90649,know credible,NOT
2626,58418,rbg next wait hateful intolerant racist left win rbg next maga,OFF
2627,35655,drop rn procrastinate,NOT
2628,12045,moron,NOT
2629,70111,think antifa stand fascist decent people look history flabby bigot run tail leg like always,OFF
2630,98119,globalization threatens nationality causing alt right concern destroyed value keep u unified like ten commandment constitution alt left demanding mini bolshevik indoctrination oppress everyone start war let god,NOT
2631,70307,eric prison,NOT
2632,87207,quite possible right skeptical one start somewhere,OFF
2633,36199,antifa boot camp,NOT
2634,19750,gun control worked chicago would safe place live,NOT
2635,73969,creative,NOT
2636,49777,liberal also probably need culturally aware troll,OFF
2637,54509,fuck yeah,OFF
2638,92373,president respect liberal,OFF
2639,25642,antifa gang,NOT
2640,75013,informing public horrible going trump white house,NOT
2641,66851,repeat zombie,NOT
2642,57675,every identity deal rep differently say conservative ostracized canadian campus view pretty dumb never seen conservative booth uni society expo let alone even try organize something conservative,NOT
2643,32432,try want attention released fisa document,NOT
2644,72688,liberal use whatever label discredit people disagree threat agenda,OFF
2645,35505,actually antifa make u want kick right teeth url,OFF
2646,13136,anonymous message antifa q qanon thegreatawakening commieclowns resistancerises resistance url,NOT
2647,67949,probably best politician heard long wish illinois,NOT
2648,24154,bro laughing face almost pissing pant standing beside like wtf mind ur business,OFF
2649,52643,agreed gun control want people control without gun helpless know founder knew 2a,OFF
2650,34454,got saw 5 rating one posted internet connection problem deepstate,NOT
2651,42914,someone please explain liberal take clapping kneeling actually make real difference,NOT
2652,57111,lvmpd mgm going held accountable vegasshooting subsequent coverup amp knee jerk gun control anyone else find curious first surveillance video released mgm exclusive new york time,NOT
2653,32008,love freaking much amazing loving soul listen ignorance bitter people love tear people love take time need grieve url,NOT
2654,16225,got feeling every time deep state complains punish declass going pay sin biglly need plan dump 11k doc round crook need geter done fnma fmcc fanniegate endcorruption lockthemallup maga,OFF
2655,24732,special case get away introducing innocent child hate bravo,NOT
2656,26167,criminal need gun control,NOT
2657,76661,hitler would proud david hogg url,OFF
2658,83966,100 messi goalkeeping goat,OFF
2659,37524,seriously word fucked every time think found word something even despicable amp disgusting best hope choke vomit stupid lie told like serial killer soul,OFF
2660,92231,notified twitter last night tweet seen amp see many follower tweet also testifying last week senate qfd ban suddenly disappeared minute tweet steer towards politics nothing go,NOT
2661,79580,yep sure proving daily basis maga,OFF
2662,66622,stand right conservative mad one crossed ok liberal double faced,NOT
2663,86021,icymi desperate attempt conservative install kavanaugh rest nation say kavanope url,NOT
2664,70613,realm imaginary quite powerful,NOT
2665,23916,left care victimize woman minority political gain story different democrat libtards walkaway maga,OFF
2666,98962,congrats naomi u deserved win u showed true sportsmanship serena meltdown would like apologize behavior embarrassment u ejected arguing side chair think superior,OFF
2667,84642,concern keith ellison well,NOT
2668,43384,conservative understand grammar,NOT
2669,34065,keep red wave rising help promote follow maga god bless united state america god bless armed force god bless potus maga gone help kag,NOT
2670,71831,every antifa group member also antifascist every antifascist also antifa member antifascist group member antifa,NOT
2671,69456,maybe wrong take oath preserve uphold constitution take people control gun control gtfo crazy steve willeford say hi know name perhaps google realize stupid,OFF
2672,27412,beautiful craig maga,NOT
2673,67281,much as tho,OFF
2674,22718,friggen crook,OFF
2675,40136,getting ready disavow toxic backlinks thank bing usa maga usa,NOT
2676,60401,gun control mean using hand case mean acquiring correct target fix stupid,OFF
2677,81502,acting like spoiled brat woman need sort help,OFF
2678,98737,party want,NOT
2679,34521,least got experience 90 though 90 2000s born missed great decade increasingly worse shit show since lol,OFF
2680,82335,mean see antifa,NOT
2681,76311,democrat thug,OFF
2682,33091,might well go walmart cashier get info nuclear fusion go nbc gun info crap medium feed empty brain wonder gun control cultist universal background check gunsense guncontrolnow guncontrol,OFF
2683,57844,monkeying around url,NOT
2684,67224,cue liberal moral shunning society minute take break trying ruin brett kavanaugh life amp humiliating family,NOT
2685,62295,endorsement cindy hyde smith major disconnect former democrat shady gun control past,NOT
2686,35683,63 evidence liberal goal sabotage nafta make trump enemy get trump hate vote canada election 2019 url,OFF
2687,69972,part collusion get dumocrat,OFF
2688,90396,coo got people thinking really eat as bitch,OFF
2689,25582,either democrat amp liberal move aside help move aside people remove office 20 million veteran wrong url,NOT
2690,62928,challenged libtards im thought gun control simple assault weapon banned civilian remember 17 59 people murdered 20 hammer hand gun protection support 2nd amendment,NOT
2691,35944,gt eradicating hiv malaria middle africa good bloody luck,NOT
2692,75052,maga much url,NOT
2693,44782,possive dumb as,NOT
2694,86645,believe christineblaseyford however assert make one jot difference trump recently roy moore long ago chose align misogyny abuse kavanaughconfirmationhearing next step thehandmaidstale maga,NOT
2695,33944,terrible man say liberal terrible,NOT
2696,67019,got ndp liberal grasp anything get attention sure enjoying watching meltdown,NOT
2697,48085,levistrauss take stand guncontrol cbs sanfrancisco url nomorelevis gun nra usa gop libertarian conservative,NOT
2698,34434,false intrusion constitutional right honest american nothing curb violent crime gun control violence law abiding citizen,OFF
2699,23745,wish could join server without disconnecting,NOT
